File_ID	File_Name	Data_Category	Data_Type	Project_ID	Case_ID	Sample_ID	Sample_Type
b6acba33-ed4a-4c7c-bfcc-cba6a8091475	fcd1a3a0-4034-4b6c-8428-7b506cd94634_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5766	TCGA-CH-5766-11A	Solid Tissue Normal
aeedbbb9-16b5-4fc3-b750-c70308dc9321	fcd1a3a0-4034-4b6c-8428-7b506cd94634_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5766	TCGA-CH-5766-11A	Solid Tissue Normal
2a77962f-289e-4a1a-ab4c-9eef64a81173	518f33b5-7627-484a-ae8e-8c28aff4a760_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-Y6-A8TL	TCGA-Y6-A8TL-01A	Primary Tumor
5fd3b28e-f4fa-4d70-9a5e-9054150ed5de	4bb333de-d669-4a7f-91e0-95cee8731ffd_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A8MU	TCGA-V1-A8MU-01A	Primary Tumor
405e2ab0-0dc3-4e0d-bc8d-0994f94d46ed	4bb333de-d669-4a7f-91e0-95cee8731ffd_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A8MU	TCGA-V1-A8MU-01A	Primary Tumor
d99007fe-b9a0-4874-b362-180203c5b265	39dff0cf-9299-4f5f-96d7-702040e13f71_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5769	TCGA-CH-5769-11A	Solid Tissue Normal
40bed078-93ee-4815-8238-9523b8e911a4	8dd3d481-c023-4d5c-8e69-46a2b1a8c815_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5769	TCGA-CH-5769-01A	Primary Tumor
69331046-d0db-4c42-a54a-a05ec0997f9b	8dd3d481-c023-4d5c-8e69-46a2b1a8c815_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5769	TCGA-CH-5769-01A	Primary Tumor
5689500d-05eb-4294-816d-5fc3c5754b8c	39dff0cf-9299-4f5f-96d7-702040e13f71_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5769	TCGA-CH-5769-11A	Solid Tissue Normal
08ac4b14-8bbd-485d-b59a-4108a230ff96	f42bb76a-3493-4270-b799-bf1f6a31986b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5794	TCGA-CH-5794-01A	Primary Tumor
503b2abb-abf5-4871-ba4b-8069256baeab	f42bb76a-3493-4270-b799-bf1f6a31986b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5794	TCGA-CH-5794-01A	Primary Tumor
988188ad-f4d4-47fe-8893-e6345f8d073d	f5fc3b6b-57e0-476f-88ba-ab0d3026ac11_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OA	TCGA-V1-A9OA-01A	Primary Tumor
166ac3ea-35d6-4648-b20c-294461fc602e	f5fc3b6b-57e0-476f-88ba-ab0d3026ac11_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OA	TCGA-V1-A9OA-01A	Primary Tumor
8c41e19e-9f64-4555-af90-f0f93171dc00	f2fd0c8d-e438-4fb7-b02a-5db5c7f7ef19_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-A9S4	TCGA-G9-A9S4-01A	Primary Tumor
12bbab95-5ace-441e-8883-d633f028cbb9	b0a7dbbe-10aa-4646-986d-647173c5e198_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5503	TCGA-EJ-5503-01A	Primary Tumor
c927d30f-7c52-47d0-9eaa-fe4b1da1523b	1a752af6-7a3a-4c8d-a9ce-e6e43eb5ac5d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-FC-7961	TCGA-FC-7961-01A	Primary Tumor
d48badf7-99b9-4311-acbf-4f8767e5933f	fe2a50dd-b3b0-4c27-b68c-401834d88364_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A6RC	TCGA-EJ-A6RC-01A	Primary Tumor
eb8ab1c1-74d1-4071-ade5-694415a72d23	46139104-cb6f-4142-9835-03eaeb906cbb_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-2A-AAYU	TCGA-2A-AAYU-01A	Primary Tumor
ef73e053-c993-497c-994a-1552b2aababf	99f77d7d-3759-4c40-af8b-1acc902ccf4a_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7B3	TCGA-KK-A7B3-01A	Primary Tumor
e058cb33-f525-4431-a596-4c3c4ac835da	99f77d7d-3759-4c40-af8b-1acc902ccf4a_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7B3	TCGA-KK-A7B3-01A	Primary Tumor
71d99f01-0164-40cc-962c-de6ec5282459	0f9e5d3e-2116-4c01-a420-23166819a995_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-8472	TCGA-EJ-8472-01A	Primary Tumor
5042450b-99f5-426d-8b65-35932c34cad9	0f9e5d3e-2116-4c01-a420-23166819a995_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-8472	TCGA-EJ-8472-01A	Primary Tumor
dbbc32cb-219b-4cde-8239-3f6324869985	ae7f2b52-4e9c-458d-bf17-df3730e4b906_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VN-A88Q	TCGA-VN-A88Q-01A	Primary Tumor
04e3983e-81d4-4b3d-8b48-eeb425651ff0	ae7f2b52-4e9c-458d-bf17-df3730e4b906_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-VN-A88Q	TCGA-VN-A88Q-01A	Primary Tumor
869ffbaf-3f58-440a-b1a4-17c523281c16	93b51120-2536-4c62-84fc-64b487ddb735_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-WW-A8ZI	TCGA-WW-A8ZI-01A	Primary Tumor
220d5974-3e2f-480c-9dbd-116118e0007a	93b51120-2536-4c62-84fc-64b487ddb735_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-WW-A8ZI	TCGA-WW-A8ZI-01A	Primary Tumor
0f46248e-5599-4669-8594-956ba386b975	88f27a1b-e6e1-4286-9d2d-7ba0999827a2_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5745	TCGA-CH-5745-01A	Primary Tumor
263e493d-3667-4506-b7e4-ef81868e0e83	a7c73671-2ce9-426e-9acb-ddcf0b6d5138_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5532	TCGA-EJ-5532-01A	Primary Tumor
fca93429-1381-4a36-ad9b-f13372c73ddf	8345920c-8f4a-4cbd-83d3-cc3b874cdd6b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7125	TCGA-EJ-7125-01A	Primary Tumor
a1a0d3ea-7c36-4fd8-8bc8-417a1192ed20	12fad2ba-3284-434b-943e-3c3f01b21c91_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A8QX	TCGA-ZG-A8QX-01A	Primary Tumor
6c7368d9-ba98-42a0-9052-5d39e8a79282	8345920c-8f4a-4cbd-83d3-cc3b874cdd6b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7125	TCGA-EJ-7125-01A	Primary Tumor
3231350a-7260-4293-a104-55c7f4c515f9	c6f9de41-7f7d-4632-9056-84c9d9d4b4c3_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9KY	TCGA-ZG-A9KY-01A	Primary Tumor
56c55d60-a699-4a71-b64c-b6b1934e8ba7	5fc6dfec-211a-4fb1-913f-75c028e8e299_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7794	TCGA-EJ-7794-01A	Primary Tumor
dbc191cc-060a-487c-9e1a-eceb8c54065a	c6f9de41-7f7d-4632-9056-84c9d9d4b4c3_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9KY	TCGA-ZG-A9KY-01A	Primary Tumor
c0f3b353-a595-4abe-8404-4efd68c0d71f	5ff10700-6af6-4e4c-9b71-62c5d169ca19_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7794	TCGA-EJ-7794-11A	Solid Tissue Normal
9fb61165-6cbf-46ba-b50e-ebedb75384c2	6bb75e65-8f45-4e07-a2e2-282987b608ad_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WK	TCGA-YL-A9WK-01A	Primary Tumor
67dfdb86-60d9-4838-badf-af3c18cd93cd	49b753b6-244c-433d-aa6d-5b4f1b8556f7_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5741	TCGA-CH-5741-01A	Primary Tumor
0a23f7d9-2ebb-4e78-b86e-b1d7df8e6b9c	49b753b6-244c-433d-aa6d-5b4f1b8556f7_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5741	TCGA-CH-5741-01A	Primary Tumor
6d28658c-6316-4845-9e9e-9d8c99a6ffac	4220a649-901a-46b8-be42-6137d0aefcc2_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7331	TCGA-EJ-7331-11A	Solid Tissue Normal
d947265c-f7e8-4013-9f1f-90c5b38d7505	e2885dcf-0e1a-4abe-bc5b-700486ceb8c7_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6363	TCGA-G9-6363-01A	Primary Tumor
238759c4-6868-465d-af67-e5c0629d3c19	905692fd-5b58-4cdd-a532-6ca5ea6f13ff_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7331	TCGA-EJ-7331-01A	Primary Tumor
2305982e-4fe4-43bd-8943-071088afb5c5	5b34f4f4-d049-4481-947e-b2a76d59d5d1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5508	TCGA-EJ-5508-01A	Primary Tumor
3c88dd0d-9118-4e42-9f04-c14b5e46e434	62bb2718-a6bc-43c4-93a8-4741fa6bba5b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XJ-A83F	TCGA-XJ-A83F-01A	Primary Tumor
cd1e2994-070f-42fe-8291-87677b088f1a	3e0c6ecd-0992-40a4-b4a5-41ab6bcb450b_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A4ZV	TCGA-HC-A4ZV-01A	Primary Tumor
c09dd429-fe61-4486-abfb-355c85bfb611	5264114d-a6ff-44cc-9ba4-e90b9067ffd8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6353	TCGA-G9-6353-01A	Primary Tumor
d8cc50c2-1523-4868-bca8-30dc41163867	a8635afa-48e3-44e8-b89e-5b51977592e3_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5789	TCGA-CH-5789-01A	Primary Tumor
2eb78185-d9f2-4bcf-ba6f-38ada299867d	51963a81-632a-4ff0-a212-9154728cc278_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6353	TCGA-G9-6353-11A	Solid Tissue Normal
2d315caf-4ceb-416c-8cf2-f55c5e3a3eef	5b34f4f4-d049-4481-947e-b2a76d59d5d1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5508	TCGA-EJ-5508-01A	Primary Tumor
f9e5721f-be36-45c3-8f73-b70a181031c5	7d6dd854-9525-48fe-8d8f-a00666a42f2b_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J9-A52D	TCGA-J9-A52D-01A	Primary Tumor
e104c435-639c-463b-93c5-9fe19072b690	02a8a14c-6833-4a4c-85a9-7a8f3f37d2a8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6332	TCGA-G9-6332-01A	Primary Tumor
1a6ca440-3ac7-4baa-9ffc-cc932efd2f5c	7c5dea03-5d6c-42f6-a630-d641f199e67c_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5512	TCGA-EJ-5512-01A	Primary Tumor
9f86b6ba-a358-49da-a4b4-6ad45fc0535d	018a7a08-3ef2-47f9-86b3-e7a0f794e36d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A7NK	TCGA-EJ-A7NK-01A	Primary Tumor
e94e563d-29e8-46b0-b21f-138a734882e8	be1602e5-08a0-4610-9a6f-3f59be121258_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67K	TCGA-J4-A67K-01A	Primary Tumor
a6452cad-eab4-493a-9da8-4c2b8a16e642	be1602e5-08a0-4610-9a6f-3f59be121258_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67K	TCGA-J4-A67K-01A	Primary Tumor
9ceb6f3f-28d8-457a-b362-455f344018d2	69ff7af6-a179-44ee-8e73-4539cb92f288_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6373	TCGA-G9-6373-01A	Primary Tumor
52da1041-ca32-4075-a951-1ba83df35d7c	69ff7af6-a179-44ee-8e73-4539cb92f288_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6373	TCGA-G9-6373-01A	Primary Tumor
440389f6-1dbe-4b93-b45e-2cda5fa2ae3c	1dd205b7-4fbb-4459-bdf4-687d53af374f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-Y6-A9XI	TCGA-Y6-A9XI-01A	Primary Tumor
c8961f31-13f0-4d2e-aa7e-24de2088d163	c41adf3f-db9b-4aeb-a41f-e33c6bb81acf_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6373	TCGA-G9-6373-11A	Solid Tissue Normal
b882d9e5-4ecc-4fd2-bf93-18a43dea5a08	bb8824f0-2999-4be6-8b0b-9173f89bd505_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SP	TCGA-YL-A8SP-01B	Primary Tumor
c798fca0-09d8-437c-9cf8-905ad84cc2c6	840ddaf0-4b4e-446e-bb69-90fb92ec0caf_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9LZ	TCGA-ZG-A9LZ-01A	Primary Tumor
fe6e5e1e-8648-4633-aea6-abce02784286	cfceda00-e329-414b-a443-4a51b1c1d8b8_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SR	TCGA-YL-A8SR-01B	Primary Tumor
b0e18e1d-1ebb-4a57-b872-f62d97398a7a	e5bc33ad-6c2d-4485-a6ee-53f8fb41658f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-A9TE	TCGA-HC-A9TE-01A	Primary Tumor
9007db3d-2539-4329-b7cb-fedc1e4ce097	5bb2667d-d464-406c-93a4-06dc0a74dcda_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A8SI	TCGA-YL-A8SI-01A	Primary Tumor
c099086e-1b9c-41bd-88cf-17fb47bb4632	6f077000-35da-4f18-ad31-c430b3f657b1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5740	TCGA-CH-5740-01A	Primary Tumor
38fda739-5fe6-45af-8f52-0a8dc778cb35	6f077000-35da-4f18-ad31-c430b3f657b1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5740	TCGA-CH-5740-01A	Primary Tumor
702b992c-962b-42a8-9acd-77a45d390bcd	cbb304ca-21ef-4866-acfe-aff336bc7440_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6496	TCGA-G9-6496-01A	Primary Tumor
5c338703-57fa-4b90-b7a6-b16f23856628	7ad83381-607e-4991-8270-8cd31c8b310f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6496	TCGA-G9-6496-11A	Solid Tissue Normal
79238041-0cce-48aa-8849-faf230294ebc	7ad83381-607e-4991-8270-8cd31c8b310f_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6496	TCGA-G9-6496-11A	Solid Tissue Normal
bfd76df2-d147-4efe-b00c-4bf8a6ec19d8	cbb304ca-21ef-4866-acfe-aff336bc7440_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6496	TCGA-G9-6496-01A	Primary Tumor
4c0d630b-c4a5-407c-9d04-078512c2695a	d9a52201-a660-44d5-9433-f9bebfd15a4d_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7232	TCGA-HC-7232-01A	Primary Tumor
b3f084a1-6228-4ec4-a3cd-b23f673a824d	d9a52201-a660-44d5-9433-f9bebfd15a4d_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7232	TCGA-HC-7232-01A	Primary Tumor
0c30f8db-a191-42ce-ad56-46454f093254	48e33700-d193-4f1e-9ca7-8064977624b7_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7115	TCGA-EJ-7115-01A	Primary Tumor
ca556bf4-843f-42ff-9856-9a76b55d3dec	6285492f-5d7d-40f0-9629-6eb99d0b2f2e_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A46H	TCGA-EJ-A46H-01A	Primary Tumor
ab2266aa-27d8-48f7-b3a1-f2e17df71898	5da7b6c1-9950-4e47-95f3-f156d6288bd5_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9L4	TCGA-ZG-A9L4-01A	Primary Tumor
1ecf66f1-29f0-4bec-93d7-22c0f633a9ff	5da7b6c1-9950-4e47-95f3-f156d6288bd5_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-ZG-A9L4	TCGA-ZG-A9L4-01A	Primary Tumor
5cb3b44b-eac6-4fce-83a1-49b5593a55aa	6285492f-5d7d-40f0-9629-6eb99d0b2f2e_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A46H	TCGA-EJ-A46H-01A	Primary Tumor
038e129c-0269-4b1e-a303-56b2e36972f1	57ca98aa-7ec6-4104-b4b1-732daef6ac0f_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A7AQ	TCGA-KK-A7AQ-01A	Primary Tumor
d708484d-7bff-410c-b845-4c4c552ba048	f54db802-da13-45f6-9cc9-83d95c08ddd9_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A7NN	TCGA-EJ-A7NN-01A	Primary Tumor
aca52217-50b3-4d5d-83d8-943b1b51c03d	8c63f586-db96-482d-92ee-f2fe2a44d084_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8II	TCGA-KK-A8II-01A	Primary Tumor
cd44fb18-0338-4811-93d6-efd814a0f274	77e1aa8b-c845-4630-8f9b-7e6ab8000fc4_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAJA	TCGA-XK-AAJA-01A	Primary Tumor
9509ba91-9211-4bf3-a7b6-e29001ea75cf	120e35b2-d8c1-482b-91ec-fdc832214666_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-QU-A6IN	TCGA-QU-A6IN-01A	Primary Tumor
a830e43b-4810-4087-b557-8a63d8a06808	77e1aa8b-c845-4630-8f9b-7e6ab8000fc4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-XK-AAJA	TCGA-XK-AAJA-01A	Primary Tumor
cfe6aafa-b438-46e9-8f28-2a8620325018	e2966036-7681-4692-b5e0-2375f97b4609_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-QU-A6IM	TCGA-QU-A6IM-01A	Primary Tumor
cc875962-2312-45fa-9349-4881768e2c59	e2966036-7681-4692-b5e0-2375f97b4609_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-QU-A6IM	TCGA-QU-A6IM-01A	Primary Tumor
bf86562a-a67b-4150-9246-231e936e3e2f	a99b3f3a-7431-48b7-96c9-64b24c49be88_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7819	TCGA-HC-7819-11A	Solid Tissue Normal
1efc3302-a0c4-4f0b-a0fc-641e18b5f89f	a99b3f3a-7431-48b7-96c9-64b24c49be88_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7819	TCGA-HC-7819-11A	Solid Tissue Normal
14dfbca6-10a8-4a49-992f-f1179c1b23a8	3c443bdd-7e17-466d-878b-5db71484c539_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7819	TCGA-HC-7819-01A	Primary Tumor
c5b4f777-b74d-44f0-b500-b81222abd640	3c443bdd-7e17-466d-878b-5db71484c539_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-HC-7819	TCGA-HC-7819-01A	Primary Tumor
b69b498a-bfc9-4f7d-8b4b-3e3a716885f5	9989a912-c5a7-44f7-a093-6a8c36716a82_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6379	TCGA-G9-6379-01A	Primary Tumor
b950838e-2a24-4d0b-b38f-355a49c34883	9989a912-c5a7-44f7-a093-6a8c36716a82_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6379	TCGA-G9-6379-01A	Primary Tumor
00dda0e5-288f-4539-9ce3-a6a5f01820c8	874d4bab-82de-4f5a-b469-f5cdbe8ff9f6_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6339	TCGA-G9-6339-01A	Primary Tumor
91ccc1b3-930f-4841-8510-50bddf5e0c84	874d4bab-82de-4f5a-b469-f5cdbe8ff9f6_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6339	TCGA-G9-6339-01A	Primary Tumor
325f2085-0ec5-4aa5-a642-0b247b055b4a	cd70ed89-aad8-4e29-a71f-290a823471cf_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5521	TCGA-EJ-5521-01A	Primary Tumor
0824cb85-cbc7-442b-b26c-2b1d065769b8	cd70ed89-aad8-4e29-a71f-290a823471cf_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-5521	TCGA-EJ-5521-01A	Primary Tumor
f11cb94e-712a-4d8c-9dfe-5329b1f42d23	68fd75ae-dc78-4ed1-bb19-9c3f871fdae4_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OF	TCGA-V1-A9OF-01A	Primary Tumor
17368746-4fe3-476f-95f5-2c51f7948bd6	68fd75ae-dc78-4ed1-bb19-9c3f871fdae4_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A9OF	TCGA-V1-A9OF-01A	Primary Tumor
fcb55744-1b64-468d-817a-0a0a7f88a1ae	852e2eaa-3d35-4c0c-bf9d-5cd4c0c571c1_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8IK	TCGA-KK-A8IK-01A	Primary Tumor
ca0aa1d9-f981-406d-9035-bce721d71741	50e06fcf-6d4b-4c94-ad06-37cc388aedfb_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-8474	TCGA-EJ-8474-01A	Primary Tumor
c3199b67-21d1-451f-a8a4-2ecef26f8fc9	852e2eaa-3d35-4c0c-bf9d-5cd4c0c571c1_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-KK-A8IK	TCGA-KK-A8IK-01A	Primary Tumor
9d112aec-7d28-4851-9e00-3b2a8dd40f53	d246f0ea-82d6-4fa7-8976-a950fb1e89e6_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6371	TCGA-G9-6371-01A	Primary Tumor
aa25d88b-e0b3-4831-bd7c-7b10b0411fbd	3e322002-d432-446f-a058-e23ecd009b17_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-A65M	TCGA-EJ-A65M-01A	Primary Tumor
5d5c705d-d9c7-451c-b382-e982b1678787	d246f0ea-82d6-4fa7-8976-a950fb1e89e6_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-G9-6371	TCGA-G9-6371-01A	Primary Tumor
a6e92b87-2923-4af2-abf9-6c04289dbdad	99972ea6-33ed-48fa-8aa8-5fa36e094b78_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7218	TCGA-EJ-7218-01B	Primary Tumor
8a19a416-88e1-42d1-af32-d72cb9779dbc	99972ea6-33ed-48fa-8aa8-5fa36e094b78_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-EJ-7218	TCGA-EJ-7218-01B	Primary Tumor
0abce2b6-05cb-4b8d-97c8-8c64b58bb5cf	5d42008e-7ab5-4359-85ef-e75fd9718876_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WY	TCGA-YL-A9WY-01A	Primary Tumor
f1bd65fa-ba86-4433-a796-956f62a0488a	5d42008e-7ab5-4359-85ef-e75fd9718876_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-YL-A9WY	TCGA-YL-A9WY-01A	Primary Tumor
8d34cda9-399f-42f3-8e4b-f5f86c407380	8a338e63-95a5-404b-8f4a-ec4f812933e0_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A8WW	TCGA-V1-A8WW-01A	Primary Tumor
ff5a5f42-5782-4287-b641-a6ce2a2b44bd	8a338e63-95a5-404b-8f4a-ec4f812933e0_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-V1-A8WW	TCGA-V1-A8WW-01A	Primary Tumor
4d999b84-3661-4b70-aacb-757f0c62f3f3	67b9c631-8099-44df-ab75-a8ce4caae226_noid_Grn.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5752	TCGA-CH-5752-01A	Primary Tumor
5b39bcf3-b8a8-4efb-927d-becc32aa2943	67b9c631-8099-44df-ab75-a8ce4caae226_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-CH-5752	TCGA-CH-5752-01A	Primary Tumor
5d2b5c36-b2b8-4d42-9215-a7b918ae9b91	a86c58f9-070e-4197-b574-346efa249dc8_noid_Red.idat	DNA Methylation	Masked Intensities	TCGA-PRAD	TCGA-J4-A67R	TCGA-J4-A67R-01A	Primary Tumor
