File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
72a51ae3-6d06-4986-aebd-277570407885	7e46986b-04c8-419c-b20e-b03ecf719611.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A46F	TCGA-EJ-A46F-01A	Primary Tumor
a527e708-f8ea-467e-afd0-9427d8f79f38	57f47b07-12d2-41ad-b481-3d75258cd71d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5754	TCGA-CH-5754-01A	Primary Tumor
ba67e097-322d-484f-8efa-14fc1662e6a7	86e54ac0-c06f-42ee-94ab-fcc3297ec0e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5748	TCGA-CH-5748-01A	Primary Tumor
f54418ae-7758-4329-8cdd-c61ff547535b	08f42dec-96cc-4ae2-87c6-17202804a695.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A8D0	TCGA-HC-A8D0-01A	Primary Tumor
45f1220b-e7e2-4468-a125-07b4ebca416f	c3e1fc7a-4b01-436e-bf8f-a68bc7757220.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A9WJ	TCGA-YL-A9WJ-01A	Primary Tumor
14c0c865-002d-499f-b8a7-19c4840104c8	55451cd5-4b7d-41a5-97e5-f35473985ef3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6494	TCGA-G9-6494-01A	Primary Tumor
b5b83fab-7994-418f-9596-d82bf19c76c2	50acba1a-5594-4e07-b38e-989abfb70e27.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A7NH	TCGA-EJ-A7NH-01A	Primary Tumor
8daa0c57-ab01-4f26-a7e1-2510ff8dfc3c	3b13fca5-4df4-499f-a98e-d85465a29526.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XK-AAIV	TCGA-XK-AAIV-01A	Primary Tumor
cdf6c41e-41a9-438e-9e1f-5ece937a3c0b	8743a3ce-c431-4453-8dfd-95e62fb9bb58.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A6E5	TCGA-KK-A6E5-01A	Primary Tumor
ed28162a-58ef-46e1-a246-dbd61b750dfd	58f22b4c-4369-4ade-9e6c-813a022804bb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9OQ	TCGA-V1-A9OQ-01A	Primary Tumor
385b2039-a943-4938-9749-41dc315a6418	bd5aea8a-4750-4b6d-9ecf-1cc16aa7a2f8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A76X	TCGA-HC-A76X-01A	Primary Tumor
2b1b20aa-62f1-43a6-a88c-9f8aad867420	57e38561-57fc-4451-a202-e9920706eb6e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XK-AAIR	TCGA-XK-AAIR-01A	Primary Tumor
3b110c71-ad6d-4c80-8568-08781eb103df	abcd57cc-728c-4b97-b7ae-8ecdfc83ce23.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J9-A8CL	TCGA-J9-A8CL-01A	Primary Tumor
a73c1cf8-8281-491b-ae90-1787aa2c88fe	4ef65fe1-9bd4-4d41-9f22-e5034b672035.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A46B	TCGA-EJ-A46B-01A	Primary Tumor
694a2962-e34b-4ca5-8b86-2ec2fb1d2765	05646281-2d97-4971-81d4-aa17e4319f59.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6378	TCGA-G9-6378-01A	Primary Tumor
c1e88993-58fe-45ae-aaab-7bc522d9c7d2	3b9bd266-6132-416d-8b2c-a34a0796eaa1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7783	TCGA-EJ-7783-11A	Solid Tissue Normal
d30bd84f-68b1-4969-bd6b-035313f59488	fa65a1c7-6a23-49c8-b027-e38c50bea6b0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J9-A8CN	TCGA-J9-A8CN-01A	Primary Tumor
1716c7b3-504b-4ba4-a320-13094b4cbc03	18fa2fd6-e138-4da8-8f73-d7618f2d9262.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VP-A87B	TCGA-VP-A87B-01A	Primary Tumor
aa8c45f0-c75a-42ec-bf2d-e320c4505c1e	52699729-7c9f-4675-b3d4-5ac95aae0769.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7783	TCGA-EJ-7783-01A	Primary Tumor
11ff4af6-0fde-4e01-aa68-90c3f67fd62d	85280485-a795-41ed-81a3-c5624cf0d129.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6338	TCGA-G9-6338-01A	Primary Tumor
1d4959d5-7409-49d1-af7e-dbc5c507113a	9d5db04e-ce11-424f-b520-c0d8480a43e8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7315	TCGA-EJ-7315-11A	Solid Tissue Normal
1ab4e593-8745-486d-8b67-e3fbbc452d04	5a6882ce-148c-440a-8e98-9d64bd08541f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9N3	TCGA-ZG-A9N3-01A	Primary Tumor
5aec5fde-e8c1-4e3f-9247-f7d612949bff	38624dda-90c3-400f-80d7-ea045dec5365.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8MG	TCGA-V1-A8MG-01A	Primary Tumor
ec1f0086-f796-4a6e-ab40-db7a24c0ef4a	0797eed0-2f90-4eec-85ea-edbebd104be9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6343	TCGA-G9-6343-01A	Primary Tumor
aff95bac-b33b-4cdb-b972-7040a2a54e64	4c953d13-f801-4821-8423-032af1d880f2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-A65E	TCGA-EJ-A65E-01A	Primary Tumor
427f7dc2-2124-47a5-9030-345d6621d7e6	ec5273a7-5bf0-4a42-a78d-232faeb03556.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VN-A88M	TCGA-VN-A88M-01A	Primary Tumor
fd2a4770-8bf2-4e1d-8250-cafdf9f42736	12551732-ca7a-4d5f-b404-b974bf34898b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L0	TCGA-ZG-A9L0-01A	Primary Tumor
f5e0fa37-8ca3-482d-a204-9ecfd1f360a7	bbf4c4ee-d5b2-4ec1-a225-0be200214ece.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KC-A7F5	TCGA-KC-A7F5-01A	Primary Tumor
7bd5efe9-3cc0-4ec3-b888-d226ee3515b5	f49c151d-530d-428c-98d1-7caf5837f3cb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KC-A7FA	TCGA-KC-A7FA-01A	Primary Tumor
23aad7d9-32cc-45a2-98a4-d5919ce05461	2e00a7eb-0d26-4f0c-8dc8-6443edcd68b3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9ZI	TCGA-V1-A9ZI-01A	Primary Tumor
ef03faea-ca6d-4e46-83ea-5727ef6c99fd	949ffc1c-9757-4bd3-ae57-9ca2f2013510.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A8IF	TCGA-KK-A8IF-01A	Primary Tumor
9df7036a-988d-42cb-ab43-c5e75dcd3dfe	b6dd5821-0c4f-46d5-a3ff-e875b4fc96a3.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7081	TCGA-HC-7081-01A	Primary Tumor
a0702c9d-a384-467a-8dbc-c1bc7b4bd6f0	f56a885a-1501-4f00-a9f9-0bc481d38e98.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LY	TCGA-ZG-A9LY-01A	Primary Tumor
725f7ad4-6fca-4d80-9b04-5e6c59b16585	85782be8-46ce-4184-9bb2-22c61bf26a20.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-A6AN	TCGA-HC-A6AN-01A	Primary Tumor
b2266e21-4bc9-4cdc-892b-77c3c068b212	458a2837-9905-441c-9d94-81c380951192.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-2A-A8VL	TCGA-2A-A8VL-01A	Primary Tumor
f7f4d720-1c1c-4cbc-b3b5-0a2ff19f074a	2ca15392-629f-478c-806f-c849ad29a7da.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8S8	TCGA-YL-A8S8-01A	Primary Tumor
2b595d47-052c-4fc6-9230-839a43bf1aee	395e9335-f49e-474b-a9ad-7e6df9e7ecc1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VP-A878	TCGA-VP-A878-01A	Primary Tumor
8fb926f9-cf5f-4a5e-a9cb-3c0621fdcd4c	cd458e9c-c5cc-4925-820d-b0019a3eba00.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5510	TCGA-EJ-5510-01A	Primary Tumor
1f0169f9-f4cd-4821-857b-56819abc9996	f05e123c-1fd6-42d5-802a-e65e35878dba.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5517	TCGA-EJ-5517-01A	Primary Tumor
9c0bff98-b600-4a37-9a83-51025fc47087	d363bee9-546d-4242-8ea9-674249ff8d84.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7784	TCGA-EJ-7784-01A	Primary Tumor
89518c8d-2888-4ea6-b18e-ee0cd6cc1966	992a2623-0448-4ca1-a2db-d5bfcb971b45.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7784	TCGA-EJ-7784-11A	Solid Tissue Normal
948ff2be-89a7-4729-b3c3-899bf5f6cf8d	f5189220-33c2-482b-a34e-5232e7d41d7a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-M7-A71Z	TCGA-M7-A71Z-01A	Primary Tumor
cce7d64d-a65e-4fe3-9c7f-015fba4c63d1	eb23ac65-5715-4141-9e53-16d69c21f4e8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7791	TCGA-EJ-7791-01A	Primary Tumor
17e96f10-5258-4c1e-be89-402b516a520d	0b88f82b-46bd-4420-a9f4-ee588bb46833.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5519	TCGA-EJ-5519-01A	Primary Tumor
2a3fb28a-79e8-4abd-94f8-54f4a3b3f132	c4e419be-9d6b-45a5-bc9f-0a10f3a7b282.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A7B4	TCGA-KK-A7B4-01A	Primary Tumor
b7671a4c-5712-4ae6-b322-f08007156e37	917ae400-06c1-47fd-9de9-6b606f66a995.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-X4-A8KQ	TCGA-X4-A8KQ-01A	Primary Tumor
16a258d7-58e5-4cab-9049-3efcb378e930	285e900b-3f84-48b3-a95f-58a0811785e2.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-X4-A8KS	TCGA-X4-A8KS-01A	Primary Tumor
f553bfd3-b13a-45bd-9df2-8cfe20158763	70f5c47b-42c5-40d8-b21d-2a718076b04a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A6E2	TCGA-KK-A6E2-01A	Primary Tumor
0695c4a9-dba1-4db3-97cd-0bedb0b0dc53	22b5a20a-e7e1-421b-9bb0-ed3f07e80790.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8MF	TCGA-V1-A8MF-01A	Primary Tumor
0e10cd19-9c51-45d0-97ee-291007f73eae	141e48f0-040d-4754-bf10-025f4e84067d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-QU-A6IO	TCGA-QU-A6IO-01A	Primary Tumor
6dc980fb-f61f-43de-9594-179f4d565af3	7a834652-b711-44a1-87a7-c8292b28c30e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5738	TCGA-CH-5738-01A	Primary Tumor
ecec26d0-58f4-4286-bf4a-95dd68ecdc31	d5b57f2e-667b-4e88-a5b5-c9eae7c0708c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7209	TCGA-HC-7209-01A	Primary Tumor
2e72b141-fe38-4e06-8767-d3b3359a90a0	aec72034-9016-4357-a4b5-b9f800b74016.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XJ-A83H	TCGA-XJ-A83H-01A	Primary Tumor
c3ffcce9-f521-477d-8967-3f8ad3c6e0df	3292cc5e-af77-4d56-88a7-ee700b00d282.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6336	TCGA-G9-6336-01A	Primary Tumor
22d009ce-9b71-4f0e-a8ab-038a775ed733	e4cfd81a-4e73-45ea-9f04-01a3d994de5b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XJ-A9DK	TCGA-XJ-A9DK-01A	Primary Tumor
45fe04f9-b48c-43b5-9503-93ec505c4e33	fc789679-a996-4aa1-8d2c-d28377b5ced0.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-2A-A8W3	TCGA-2A-A8W3-01A	Primary Tumor
d0bec9b5-3dc1-4e37-80e2-25de2fb62f10	7075af2d-8289-4063-9396-e8e1658177d8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5542	TCGA-EJ-5542-01A	Primary Tumor
036b43fd-c4b4-412b-b6f6-1ac460cb25c2	81a7c80c-f392-4ae8-8359-11d965990294.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J9-A8CP	TCGA-J9-A8CP-01A	Primary Tumor
49794e73-4978-4184-a013-6d04714740fc	50206c04-7dce-4b76-9ed7-9203401da67d.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XJ-A9DQ	TCGA-XJ-A9DQ-01A	Primary Tumor
2187d78e-6724-496b-a469-c337304f084b	f398cdd2-ccce-4818-a5ea-9048f22a6163.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-A83I	TCGA-J4-A83I-01A	Primary Tumor
986bf5e0-56cb-4661-adc4-fe099341937b	1dbb4ae0-c3e3-4f92-af69-10860c281d08.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7075	TCGA-HC-7075-01A	Primary Tumor
33db51ff-6078-44d0-aad2-75ca764f6915	99408fb8-907b-4408-ae75-71478d5f550a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XA-A8JR	TCGA-XA-A8JR-01A	Primary Tumor
3fd88a09-62e2-44cf-aa86-6bf66bb31354	b5ba169a-72a5-4b82-a62b-7db6a753fd06.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HI-7170	TCGA-HI-7170-01A	Primary Tumor
7f9584ba-8a55-4b57-8cef-1cab63836e4d	33dbf00b-79ff-4722-805f-6b6b72a5317f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-M7-A721	TCGA-M7-A721-01A	Primary Tumor
6a11c923-3309-449a-a131-2455729c54da	aa1041c7-663c-485b-87f3-e563f73d6d57.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6333	TCGA-G9-6333-01A	Primary Tumor
0dce275c-4af4-4238-af9e-9100ba200aef	e7a939b1-97cf-4fac-8b80-108640c63430.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6333	TCGA-G9-6333-11A	Solid Tissue Normal
2385ff63-5e73-48ed-b2cc-5459e6367f0c	dff5a5d9-b6bc-4b5e-bee7-ffac0ccb2616.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VP-A87H	TCGA-VP-A87H-01A	Primary Tumor
e5f35a34-38ae-4133-84f8-2e1fe2d5f82f	519311c9-5cf3-45d6-a63e-d58537c79ea5.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7745	TCGA-HC-7745-11A	Solid Tissue Normal
d3c84c1d-3ab2-4250-9127-ce6b2b15d9cc	32eaf773-4516-45a7-b162-836320c1efdb.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7745	TCGA-HC-7745-01A	Primary Tumor
8ac62860-5720-468a-ad20-fbe5b78818f6	6cb5934c-7dfa-4c2d-8e33-d099bd6429d4.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-YL-A8HJ	TCGA-YL-A8HJ-01A	Primary Tumor
62a15ac0-83b6-4673-838e-307ed5fded26	975c89ad-d92a-4963-8dd0-ac7962fbb483.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-5496	TCGA-EJ-5496-01A	Primary Tumor
841f6a0a-60fc-447a-a08a-d5577bfd35a3	ef3d50e2-aa63-42b9-aa6d-a16e29d4168a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-J4-A67M	TCGA-J4-A67M-01A	Primary Tumor
54f6aa55-fa38-4766-bf70-a23a05adfeb9	ee33525a-d916-4f65-a716-36b03e9ade99.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6365	TCGA-G9-6365-11A	Solid Tissue Normal
03768d6c-d69a-4462-8359-3107688464bc	d5cac52b-ae4b-4a6d-adf6-e3daef7a0459.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6365	TCGA-G9-6365-01A	Primary Tumor
b91313cb-ea30-4240-b456-ab1a175e5944	58dfe7ff-3acc-4d42-8c6d-6683ca3d077b.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7317	TCGA-EJ-7317-01A	Primary Tumor
c67f48a1-97f6-4db4-842a-8b1f2b0dd143	c3c6188e-0902-46f1-84da-2995f415b94c.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7317	TCGA-EJ-7317-11A	Solid Tissue Normal
8fe71e12-7813-43f1-85a2-257b0cdf13bd	28257890-1081-4e03-9475-e208f32daf30.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8ML	TCGA-V1-A8ML-01A	Primary Tumor
0231472c-49c5-4d8d-9f44-af5e2af66f9d	25ba76d6-c826-41e0-ae98-246a82bb1a6e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7738	TCGA-HC-7738-01A	Primary Tumor
6b57b5e3-b796-4609-9f03-16afa36b603c	1a6bcd4b-73e4-4c98-b4e0-2655109d0168.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7738	TCGA-HC-7738-11A	Solid Tissue Normal
a1e306a3-533a-42a0-9d41-2655697e8b32	396e72e0-b5b7-453b-87bf-f143f4c87afe.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-HC-7210	TCGA-HC-7210-01A	Primary Tumor
1a2b2a40-8d50-4c61-9312-6f311c0f608d	25162bd0-6b90-44a6-aedb-93dbaab69b20.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-G9-6354	TCGA-G9-6354-01A	Primary Tumor
b3fe2193-348f-4473-8f0d-89dfb6d1c8d0	dfc095c2-2236-4f2a-9dba-3a874438bda1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KK-A8I6	TCGA-KK-A8I6-01A	Primary Tumor
c4d0cbb4-ccce-4612-9788-fc9cd7376d37	b4966481-ad6b-4e93-9d09-6cbf671829b7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9OH	TCGA-V1-A9OH-01A	Primary Tumor
29fcb12e-3f91-4442-9051-72bde7e3aae7	aa3cb24b-f62a-42c9-b05d-f8fd0eb38d8a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-TP-A8TV	TCGA-TP-A8TV-01A	Primary Tumor
5f73bdbd-18b0-4afe-8a5d-447892bcd3e8	de2d5575-135c-493b-be77-2fe901d39866.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-H9-A6BY	TCGA-H9-A6BY-01A	Primary Tumor
5d595deb-127e-49f2-b35d-587b491f1ad5	aa17bbaa-0471-4382-a8a6-ef642d55930e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XK-AAJP	TCGA-XK-AAJP-01A	Primary Tumor
e82586b6-80bf-4722-b8cb-b0a3e4196e9c	8ff4f898-4596-4224-9ae0-187ded495433.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5765	TCGA-CH-5765-01A	Primary Tumor
b160c829-eef5-4e8a-aa4b-4ce5c0685500	7ae1afe2-d716-4f79-a936-2a3c8d3a23f1.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-FC-A8O0	TCGA-FC-A8O0-01A	Primary Tumor
15d4cf3f-cd13-4e0a-b075-20ebc3ea1384	58c25120-621a-4349-b38f-8837da6c1f1e.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A9ZK	TCGA-V1-A9ZK-01A	Primary Tumor
30715f76-4b19-45de-9f50-a3ddecfc816c	1aba486a-fd80-463a-adc6-4d24b942f7fd.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-ZG-A9MC	TCGA-ZG-A9MC-01A	Primary Tumor
1cc9ab15-5258-4c8b-b1b2-2519bdf5bcd4	5e0a8ba5-11d4-4e68-9eff-b3bca23649a7.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-VP-A872	TCGA-VP-A872-01A	Primary Tumor
0906602e-386e-424e-8951-23989e872126	16875106-ccd5-49ae-abca-98f45186921a.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KC-A7F3	TCGA-KC-A7F3-01A	Primary Tumor
fd2295ea-ce0a-4663-98b7-b69d20e244b9	9ce0565b-64d2-4560-a5dd-d443dcea1248.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5791	TCGA-CH-5791-01A	Primary Tumor
842ecf8f-3c18-4098-97bf-de20eb029a06	302f2d1d-4281-4dea-876f-155fc640c0db.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-XJ-A9DX	TCGA-XJ-A9DX-01A	Primary Tumor
dcf9694b-80e3-41b4-9f1f-5438ce78657c	badede89-f8ec-4d66-a2cd-7e9a0f04b7c8.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-CH-5761	TCGA-CH-5761-11A	Solid Tissue Normal
87c9e865-7be5-46cb-82f0-2708c4e675cc	11da516c-a508-4134-9249-97b0640f177f.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-KC-A7FD	TCGA-KC-A7FD-01A	Primary Tumor
3c93bc49-603d-4c67-bfa0-4844a6fdfb92	56035e60-67d4-4e66-9332-bf30351862e9.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-V1-A8X3	TCGA-V1-A8X3-01A	Primary Tumor
2f6bc1f9-6b44-4066-a034-b90b9af618d8	c95059ad-472d-4945-89fe-dde2a2812b81.mirbase21.mirnas.quantification.txt	Transcriptome Profiling	miRNA Expression Quantification	TCGA-PRAD	TCGA-EJ-7314	TCGA-EJ-7314-01A	Primary Tumor
